===============================================================================
Id,snp_lr,len,datetime,open,high,low,close,volume,openinterest,lstm_prediction,LSTM_Ind,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
95,snp_lr,95,2018-05-09 23:59:59.999989,113.12999725341795,117.38999938964844,111.94000244140624,115.98999786376952,3122700.0,116.09602218118997,116.09602218118997,LSTM_Ind,95,736823.9999999999,Broker,95,993.481654124027,10444.05190060403,BuySell,95,,,Trades - Net Profit/Loss,95,,
96,snp_lr,96,2018-05-10 23:59:59.999989,116.68000030517578,117.4000015258789,115.37000274658205,117.05999755859376,1971200.0,117.26043784915512,117.26043784915512,LSTM_Ind,96,736824.9999999999,Broker,96,993.481654124027,10531.232756418212,BuySell,96,,,Trades - Net Profit/Loss,96,,
97,snp_lr,97,2018-05-11 23:59:59.999989,117.1500015258789,117.37000274658205,115.3499984741211,116.08999633789062,1931000.0,116.4553348221448,116.4553348221448,LSTM_Ind,97,736825.9999999999,Broker,97,993.481654124027,10452.199522137158,BuySell,97,,,Trades - Net Profit/Loss,97,,
98,snp_lr,98,2018-05-14 23:59:59.999989,116.94000244140624,117.08999633789062,113.6500015258789,114.4000015258789,2438000.0,114.85332034964773,114.85332034964773,LSTM_Ind,98,736828.9999999999,Broker,98,993.481654124027,10314.503039843383,BuySell,98,,,Trades - Net Profit/Loss,98,,
99,snp_lr,99,2018-05-15 23:59:59.999989,113.22000122070312,113.81999969482422,111.94000244140624,113.47000122070312,2339700.0,113.69881244969926,113.69881244969926,LSTM_Ind,99,736829.9999999999,Broker,99,993.481654124027,10238.728978500316,BuySell,99,,,Trades - Net Profit/Loss,99,,
100,snp_lr,100,2018-05-16 23:59:59.999989,113.51000213623048,114.9499969482422,112.43000030517578,113.06999969482422,4140600.0,113.55878926085917,113.55878926085917,LSTM_Ind,100,736830.9999999999,Broker,100,993.481654124027,10206.13787074413,BuySell,100,,,Trades - Net Profit/Loss,100,,
101,snp_lr,101,2018-05-17 23:59:59.999989,113.33000183105469,118.91000366210938,112.51000213623048,113.87999725341795,6114400.0,114.65294693296397,114.65294693296397,LSTM_Ind,101,736831.9999999999,Broker,101,993.481654124027,10272.13441327324,BuySell,101,,,Trades - Net Profit/Loss,101,,
102,snp_lr,102,2018-05-18 23:59:59.999989,113.0,116.0,112.70999908447266,115.80999755859376,2533000.0,115.92809488524973,115.92809488524973,LSTM_Ind,102,736832.9999999999,Broker,102,993.481654124027,10429.385933194933,BuySell,102,,,Trades - Net Profit/Loss,102,,
103,snp_lr,103,2018-05-21 23:59:59.999989,116.56999969482422,118.44000244140624,113.9000015258789,115.95999908447266,2436800.0,116.306804730146,116.306804730146,LSTM_Ind,103,736835.9999999999,Broker,103,993.481654124027,10441.607676306461,BuySell,103,,,Trades - Net Profit/Loss,103,,
104,snp_lr,104,2018-05-22 23:59:59.999989,115.95999908447266,116.48999786376952,113.0,113.23999786376952,1274700.0,113.81773995091021,113.81773995091021,LSTM_Ind,104,736836.9999999999,Broker,104,993.481654124027,10219.988889512813,BuySell,104,,,Trades - Net Profit/Loss,104,,
105,snp_lr,105,2018-05-23 23:59:59.999989,112.0999984741211,112.88999938964844,111.16000366210938,112.5999984741211,2144300.0,112.85411906518462,112.85411906518462,LSTM_Ind,105,736837.9999999999,Broker,105,993.481654124027,10167.84336575239,BuySell,105,,,Trades - Net Profit/Loss,105,,
106,snp_lr,106,2018-05-24 23:59:59.999989,112.41000366210938,112.61000061035156,109.86000061035156,112.06999969482422,1544700.0,112.20966655425582,112.20966655425582,LSTM_Ind,106,736838.9999999999,Broker,106,993.481654124027,10124.660412165505,BuySell,106,,,Trades - Net Profit/Loss,106,,
107,snp_lr,107,2018-05-25 23:59:59.999989,111.87000274658205,112.75,111.27999877929688,112.0199966430664,1058300.0,112.3961648216644,112.3961648216644,LSTM_Ind,107,736839.9999999999,Broker,107,993.481654124027,10120.586290587104,BuySell,107,,,Trades - Net Profit/Loss,107,,
108,snp_lr,108,2018-05-29 23:59:59.999989,110.8000030517578,111.83999633789062,109.7300033569336,110.77999877929688,2132800.0,111.15086685774722,111.15086685774722,LSTM_Ind,108,736843.9999999999,Broker,108,993.481654124027,10019.55441600424,BuySell,108,,,Trades - Net Profit/Loss,108,,
109,snp_lr,109,2018-05-30 23:59:59.999989,111.5199966430664,111.9499969482422,109.91999816894531,110.62999725341795,1207700.0,111.0329109892819,111.0329109892819,LSTM_Ind,109,736844.9999999999,Broker,109,993.481654124027,10007.33267289271,BuySell,109,,,Trades - Net Profit/Loss,109,,
110,snp_lr,110,2018-05-31 23:59:59.999989,110.88999938964844,114.04000091552734,110.19000244140624,112.08000183105469,2182100.0,112.48623677567802,112.48623677567802,LSTM_Ind,110,736845.9999999999,Broker,110,993.481654124027,10125.475360805922,BuySell,110,,,Trades - Net Profit/Loss,110,,
111,snp_lr,111,2018-06-01 23:59:59.999989,112.5500030517578,114.87000274658205,111.30999755859376,114.58999633789062,1482600.0,114.66765219588213,114.66765219588213,LSTM_Ind,111,736846.9999999999,Broker,111,993.481654124027,10329.983334269222,BuySell,111,,,Trades - Net Profit/Loss,111,,
112,snp_lr,112,2018-06-04 23:59:59.999989,114.26000213623048,115.75,112.76000213623048,113.68000030517578,1416700.0,114.14806938104815,114.14806938104815,LSTM_Ind,112,736849.9999999999,Broker,112,993.481654124027,10255.839170206986,BuySell,112,,,Trades - Net Profit/Loss,112,,
113,snp_lr,113,2018-06-05 23:59:59.999989,111.3000030517578,114.0,111.08999633789062,113.26000213623048,2375100.0,113.53874140924086,113.53874140924086,LSTM_Ind,113,736850.9999999999,Broker,113,993.481654124027,10221.618786793646,BuySell,113,,,Trades - Net Profit/Loss,113,,
114,snp_lr,114,2018-06-06 23:59:59.999989,113.91999816894531,114.31999969482422,112.11000061035156,112.58999633789062,1338600.0,113.0523339125396,113.0523339125396,LSTM_Ind,114,736851.9999999999,Broker,114,993.481654124027,10167.028417111973,BuySell,114,,,Trades - Net Profit/Loss,114,,
115,snp_lr,115,2018-06-07 23:59:59.999989,112.5999984741211,113.7699966430664,111.70999908447266,113.41999816894531,1175900.0,113.66626472112179,113.66626472112179,LSTM_Ind,115,736852.9999999999,Broker,115,993.481654124027,10234.654856921914,BuySell,115,,,Trades - Net Profit/Loss,115,,
116,snp_lr,116,2018-06-08 23:59:59.999989,113.06999969482422,114.7699966430664,112.01000213623048,113.41999816894531,1248800.0,113.79096407043872,113.79096407043872,LSTM_Ind,116,736853.9999999999,Broker,116,993.481654124027,10234.654856921914,BuySell,116,,,Trades - Net Profit/Loss,116,,
117,snp_lr,117,2018-06-11 23:59:59.999989,113.77999877929688,114.94000244140624,112.93000030517578,113.31999969482422,1079900.0,113.82016663684549,113.82016663684549,LSTM_Ind,117,736856.9999999999,Broker,117,993.481654124027,10226.507235388786,BuySell,117,,,Trades - Net Profit/Loss,117,,
118,snp_lr,118,2018-06-12 23:59:59.999989,113.33000183105469,114.79000091552734,113.20999908447266,114.6999969482422,1675600.0,114.97432293638684,114.97432293638684,LSTM_Ind,118,736857.9999999999,Broker,118,993.481654124027,10338.945904442766,BuySell,118,,,Trades - Net Profit/Loss,118,,
119,snp_lr,119,2018-06-13 23:59:59.999989,115.0,119.37999725341795,115.0,118.45999908447266,3050700.0,118.65141435628594,118.65141435628594,LSTM_Ind,119,736858.9999999999,Broker,119,993.481654124027,10645.301322753021,BuySell,119,,,Trades - Net Profit/Loss,119,,
120,snp_lr,120,2018-06-14 23:59:59.999989,119.20999908447266,123.0999984741211,118.87999725341795,121.83999633789062,3060400.0,122.0966119760785,122.0966119760785,LSTM_Ind,120,736859.9999999999,Broker,120,993.481654124027,10920.694908964246,BuySell,120,,,Trades - Net Profit/Loss,120,,
121,snp_lr,121,2018-06-15 23:59:59.999989,121.87000274658205,123.19000244140624,120.37999725341795,121.51000213623048,2539800.0,121.92157509748024,121.92157509748024,LSTM_Ind,121,736860.9999999999,Broker,121,993.481654124027,10893.807820067297,BuySell,121,,,Trades - Net Profit/Loss,121,,
122,snp_lr,122,2018-06-18 23:59:59.999989,120.86000061035156,120.91999816894531,119.38999938964844,120.69000244140624,1309800.0,120.93054152115545,120.93054152115545,LSTM_Ind,122,736863.9999999999,Broker,122,993.481654124027,10826.99632889777,BuySell,122,,,Trades - Net Profit/Loss,122,,
123,snp_lr,123,2018-06-19 23:59:59.999989,118.91000366210938,120.0199966430664,116.47000122070312,117.83000183105469,1464100.0,118.2357025284533,118.2357025284533,LSTM_Ind,123,736864.9999999999,Broker,123,993.481654124027,10593.970747633011,BuySell,123,,,Trades - Net Profit/Loss,123,,
124,snp_lr,124,2018-06-20 23:59:59.999989,118.88999938964844,119.0500030517578,117.18000030517578,118.01000213623048,1390600.0,118.374836186283,118.374836186283,LSTM_Ind,124,736865.9999999999,Broker,124,993.481654124027,10608.636715042112,BuySell,124,,,Trades - Net Profit/Loss,124,,
125,snp_lr,125,2018-06-21 23:59:59.999989,118.0500030517578,118.55999755859376,115.83000183105469,116.5,1165000.0,116.96640428133811,116.96640428133811,LSTM_Ind,125,736866.9999999999,Broker,125,993.481654124027,10485.60557853376,BuySell,125,,,Trades - Net Profit/Loss,125,,
126,snp_lr,126,2018-06-22 23:59:59.999989,117.0,118.51000213623048,115.1999969482422,116.95999908447266,3053400.0,117.3028468820315,117.3028468820315,LSTM_Ind,126,736867.9999999999,Broker,126,993.481654124027,10523.085134885083,BuySell,126,,,Trades - Net Profit/Loss,126,,
127,snp_lr,127,2018-06-25 23:59:59.999989,115.63999938964844,117.19000244140624,113.79000091552734,116.7300033569336,2475600.0,116.84943732504219,116.84943732504219,LSTM_Ind,127,736870.9999999999,Broker,127,993.481654124027,10504.34566752126,BuySell,127,,,Trades - Net Profit/Loss,127,,
128,snp_lr,128,2018-06-26 23:59:59.999989,117.6999969482422,119.29000091552734,115.8000030517578,115.91000366210938,2101100.0,116.58846124017488,116.58846124017488,LSTM_Ind,128,736871.9999999999,Broker,128,993.481654124027,10437.534176351735,BuySell,128,,,Trades - Net Profit/Loss,128,,
129,snp_lr,129,2018-06-27 23:59:59.999989,116.41000366210938,117.2300033569336,113.9499969482422,113.95999908447266,1603900.0,114.61485878930135,114.61485878930135,LSTM_Ind,129,736872.9999999999,Broker,129,993.481654124027,10278.652759149212,BuySell,129,,,Trades - Net Profit/Loss,129,,
130,snp_lr,130,2018-06-28 23:59:59.999989,113.9499969482422,118.9800033569336,113.5199966430664,118.05999755859376,2195000.0,118.14749400086173,118.14749400086173,LSTM_Ind,130,736873.9999999999,Broker,130,993.481654124027,10612.710214996838,BuySell,130,,,Trades - Net Profit/Loss,130,,
131,snp_lr,131,2018-06-29 23:59:59.999989,118.81999969482422,120.3000030517578,118.2699966430664,118.36000061035156,1633500.0,118.94836247314909,118.94836247314909,LSTM_Ind,131,736874.9999999999,Broker,131,993.481654124027,10637.153701219895,BuySell,131,,,Trades - Net Profit/Loss,131,,
132,snp_lr,132,2018-07-02 23:59:59.999989,117.87000274658205,120.20999908447266,117.0,119.87000274658205,1155300.0,120.02383405663703,120.02383405663703,LSTM_Ind,132,736877.9999999999,Broker,132,993.481654124027,10760.184837728248,BuySell,132,,,Trades - Net Profit/Loss,132,,
133,snp_lr,133,2018-07-03 23:59:59.999989,120.0,120.0,117.7699966430664,118.1500015258789,834100.0,118.63049075106663,118.63049075106663,LSTM_Ind,133,736878.9999999999,Broker,133,993.481654124027,10620.043509513225,BuySell,133,,,Trades - Net Profit/Loss,133,,
134,snp_lr,134,2018-07-05 23:59:59.999989,119.38999938964844,121.0,118.66000366210938,120.81999969482422,1614000.0,121.03370564243583,121.03370564243583,LSTM_Ind,134,736880.9999999999,Broker,134,993.481654124027,10837.58817472847,BuySell,134,,,Trades - Net Profit/Loss,134,,
135,snp_lr,135,2018-07-06 23:59:59.999989,120.91000366210938,123.62999725341795,120.54000091552734,123.44000244140624,1378000.0,123.6019811882535,123.6019811882535,LSTM_Ind,135,736881.9999999999,Broker,135,993.481654124027,11051.059339988988,BuySell,135,,,Trades - Net Profit/Loss,135,,
136,snp_lr,136,2018-07-09 23:59:59.999989,124.43000030517578,124.43000030517578,120.05999755859376,121.97000122070312,1229800.0,122.28606295641971,122.28606295641971,LSTM_Ind,136,736884.9999999999,Broker,136,993.481654124027,10931.287376418622,BuySell,136,,,Trades - Net Profit/Loss,136,,
137,snp_lr,137,2018-07-10 23:59:59.999989,121.98999786376952,122.37000274658205,119.30999755859376,121.1500015258789,1236900.0,121.41741599096208,121.41741599096208,LSTM_Ind,137,736885.9999999999,Broker,137,993.481654124027,10864.475885249098,BuySell,137,,,Trades - Net Profit/Loss,137,,
138,snp_lr,138,2018-07-11 23:59:59.999989,120.37999725341795,124.33999633789062,120.01000213623048,122.73999786376952,1671000.0,123.06757433802667,123.06757433802667,LSTM_Ind,138,736886.9999999999,Broker,138,993.481654124027,10994.024746009743,BuySell,138,,,Trades - Net Profit/Loss,138,,
139,snp_lr,139,2018-07-12 23:59:59.999989,123.2699966430664,126.56999969482422,123.2699966430664,126.23999786376952,1300000.0,126.42728886923985,126.42728886923985,LSTM_Ind,139,736887.9999999999,Broker,139,993.481654124027,11279.195851034929,BuySell,139,,,Trades - Net Profit/Loss,139,,
140,snp_lr,140,2018-07-13 23:59:59.999989,126.5,126.75,124.80999755859376,126.3499984741211,946800.0,126.59711080238115,126.59711080238115,LSTM_Ind,140,736888.9999999999,Broker,140,993.481654124027,11288.158421208473,BuySell,140,,,Trades - Net Profit/Loss,140,,
141,snp_lr,141,2018-07-16 23:59:59.999989,126.25,126.88999938964844,125.66999816894531,125.88999938964844,1060100.0,126.36706686655361,126.36706686655361,LSTM_Ind,141,736891.9999999999,Broker,141,993.481654124027,11250.678864857147,BuySell,141,,,Trades - Net Profit/Loss,141,,
142,snp_lr,142,2018-07-17 23:59:59.999989,124.5999984741211,127.91999816894531,124.51000213623048,126.68000030517578,1433700.0,127.02806587524272,127.02806587524272,LSTM_Ind,142,736892.9999999999,Broker,142,993.481654124027,11315.046131729101,BuySell,142,,,Trades - Net Profit/Loss,142,,
143,snp_lr,143,2018-07-18 23:59:59.999989,126.5500030517578,127.62000274658205,125.8499984741211,126.80999755859376,1594300.0,127.19615974114492,127.19615974114492,LSTM_Ind,143,736893.9999999999,Broker,143,993.481654124027,11325.6379775598,BuySell,143,,,Trades - Net Profit/Loss,143,,
144,snp_lr,144,2018-07-19 23:59:59.999989,127.54000091552734,128.24000549316406,126.61000061035156,127.41000366210938,1391500.0,127.80072547613179,127.80072547613179,LSTM_Ind,144,736894.9999999999,Broker,144,993.481654124027,11374.524950005914,BuySell,144,,,Trades - Net Profit/Loss,144,,
145,snp_lr,145,2018-07-20 23:59:59.999989,127.01000213623048,128.17999267578122,126.08999633789062,126.61000061035156,2202200.0,127.10965102892446,127.10965102892446,LSTM_Ind,145,736895.9999999999,Broker,145,993.481654124027,11309.342734493544,BuySell,145,,,Trades - Net Profit/Loss,145,,
146,snp_lr,146,2018-07-23 23:59:59.999989,126.51000213623048,127.12000274658205,125.11000061035156,126.8000030517578,1122200.0,127.03714410405527,127.03714410405527,LSTM_Ind,146,736898.9999999999,Broker,146,993.481654124027,11324.82365054306,BuySell,146,,,Trades - Net Profit/Loss,146,,
147,snp_lr,147,2018-07-24 23:59:59.999989,127.83999633789062,127.83999633789062,123.41000366210938,125.16000366210938,2068200.0,125.51767382776153,125.51767382776153,LSTM_Ind,147,736899.9999999999,Broker,147,993.481654124027,11191.20066820401,BuySell,147,,,Trades - Net Profit/Loss,147,,
148,snp_lr,148,2018-07-25 23:59:59.999989,125.63999938964844,128.69999694824222,124.5500030517578,127.83999633789062,1682400.0,128.0112787059004,128.0112787059004,LSTM_Ind,148,736900.9999999999,Broker,148,993.481654124027,11409.559660435994,BuySell,148,,,Trades - Net Profit/Loss,148,,
149,snp_lr,149,2018-07-26 23:59:59.999989,127.51000213623048,127.66999816894531,124.88999938964844,125.33000183105469,1167700.0,125.8516890670462,125.8516890670462,LSTM_Ind,149,736901.9999999999,Broker,149,993.481654124027,11205.051686972694,BuySell,149,,,Trades - Net Profit/Loss,149,,
150,snp_lr,150,2018-07-27 23:59:59.999989,124.01000213623048,125.47000122070312,120.98999786376952,122.58000183105469,2172800.0,123.04942271026388,123.04942271026388,LSTM_Ind,150,736902.9999999999,Broker,150,993.481654124027,10980.988675881477,BuySell,150,,,Trades - Net Profit/Loss,150,,
151,snp_lr,151,2018-07-30 23:59:59.999989,122.2300033569336,122.43000030517578,112.5500030517578,113.11000061035156,3623200.0,114.06161381298689,114.06161381298689,LSTM_Ind,151,736905.9999999999,Broker,151,993.481654124027,10209.397043682116,BuySell,151,,,Trades - Net Profit/Loss,151,,
152,snp_lr,152,2018-07-31 23:59:59.999989,113.75,115.70999908447266,112.43000030517578,113.0199966430664,2563800.0,113.63334351944417,113.63334351944417,LSTM_Ind,152,736906.9999999999,Broker,152,993.481654124027,10202.063749165729,BuySell,152,,,Trades - Net Profit/Loss,152,,
153,snp_lr,153,2018-08-01 23:59:59.999989,112.33999633789062,115.95999908447266,111.91999816894531,112.23999786376952,2236700.0,113.0205617315935,113.0205617315935,LSTM_Ind,153,736907.9999999999,Broker,153,993.481654124027,10138.511430934188,BuySell,153,,,Trades - Net Profit/Loss,153,,
154,snp_lr,154,2018-08-02 23:59:59.999989,111.79000091552734,113.79000091552734,111.06999969482422,113.23999786376952,3536000.0,113.51341181821354,113.51341181821354,LSTM_Ind,154,736908.9999999999,Broker,154,993.481654124027,10219.988889512813,BuySell,154,,,Trades - Net Profit/Loss,154,,
155,snp_lr,155,2018-08-03 23:59:59.999989,129.47000122070312,130.42999267578122,122.08999633789062,123.41000366210938,7965600.0,124.1679330431091,124.1679330431091,LSTM_Ind,155,736909.9999999999,Broker,155,993.481654124027,11048.615115691418,BuySell,155,,,Trades - Net Profit/Loss,155,,
156,snp_lr,156,2018-08-06 23:59:59.999989,122.8000030517578,123.87999725341795,120.0,121.31999969482422,2998000.0,121.78698358590862,121.78698358590862,LSTM_Ind,156,736912.9999999999,Broker,156,993.481654124027,10878.32690401778,BuySell,156,,,Trades - Net Profit/Loss,156,,
157,snp_lr,157,2018-08-07 23:59:59.999989,121.30999755859376,122.91000366210938,119.86000061035156,122.20999908447266,1753100.0,122.44362913042177,122.44362913042177,LSTM_Ind,157,736913.9999999999,Broker,157,993.481654124027,10950.841792422863,BuySell,157,,,Trades - Net Profit/Loss,157,,
158,snp_lr,158,2018-08-08 23:59:59.999989,122.06999969482422,125.62000274658205,121.16000366210938,124.9499969482422,2162900.0,125.07786667341357,125.07786667341357,LSTM_Ind,158,736914.9999999999,Broker,158,993.481654124027,11174.089854873664,BuySell,158,,,Trades - Net Profit/Loss,158,,
159,snp_lr,159,2018-08-09 23:59:59.999989,125.38999938964844,125.8499984741211,123.86000061035156,125.1999969482422,1558400.0,125.51789945455786,125.51789945455786,LSTM_Ind,159,736915.9999999999,Broker,159,993.481654124027,11194.459219518321,BuySell,159,,,Trades - Net Profit/Loss,159,,
160,snp_lr,160,2018-08-10 23:59:59.999989,124.4000015258789,130.0,124.4000015258789,128.80000305175778,2666900.0,128.97276218550965,128.97276218550965,LSTM_Ind,160,736916.9999999999,Broker,160,993.481654124027,11487.778567700307,BuySell,160,,,Trades - Net Profit/Loss,160,,
161,snp_lr,161,2018-08-13 23:59:59.999989,129.07000732421878,131.77000427246094,127.91000366210938,128.10000610351562,1869700.0,128.85595378230656,128.85595378230656,LSTM_Ind,161,736919.9999999999,Broker,161,993.481654124027,11430.74459534474,BuySell,161,,,Trades - Net Profit/Loss,161,,
162,snp_lr,162,2018-08-14 23:59:59.999989,128.92999267578122,130.19999694824222,127.12999725341795,129.08999633789062,1041500.0,129.38711605363713,129.38711605363713,LSTM_Ind,162,736920.9999999999,Broker,162,993.481654124027,11511.406483659273,BuySell,162,,,Trades - Net Profit/Loss,162,,
163,snp_lr,163,2018-08-15 23:59:59.999989,127.88999938964844,128.61000061035156,124.4499969482422,125.9499969482422,2267400.0,126.38669565146377,126.38669565146377,LSTM_Ind,163,736921.9999999999,Broker,163,993.481654124027,11255.56731345229,BuySell,163,,,Trades - Net Profit/Loss,163,,
164,snp_lr,164,2018-08-16 23:59:59.999989,127.33000183105469,127.33000183105469,124.88999938964844,125.94000244140624,1173700.0,126.32307458554996,126.32307458554996,LSTM_Ind,164,736922.9999999999,Broker,164,993.481654124027,11254.752986435547,BuySell,164,,,Trades - Net Profit/Loss,164,,
165,snp_lr,165,2018-08-17 23:59:59.999989,125.26000213623048,126.12999725341795,123.5999984741211,124.3000030517578,1078200.0,124.7950199986021,124.7950199986021,LSTM_Ind,165,736923.9999999999,Broker,165,993.481654124027,11121.130004096498,BuySell,165,,,Trades - Net Profit/Loss,165,,
166,snp_lr,166,2018-08-20 23:59:59.999989,124.6500015258789,125.5999984741211,122.29000091552734,124.87999725341795,1829100.0,125.0630447653991,125.0630447653991,LSTM_Ind,166,736926.9999999999,Broker,166,993.481654124027,11168.386457638104,BuySell,166,,,Trades - Net Profit/Loss,166,,
167,snp_lr,167,2018-08-21 23:59:59.999989,125.33000183105469,126.9000015258789,124.37000274658205,126.41999816894531,1315900.0,126.6861659128226,126.6861659128226,LSTM_Ind,167,736927.9999999999,Broker,167,993.481654124027,11293.86181844403,BuySell,167,,,Trades - Net Profit/Loss,167,,
168,snp_lr,168,2018-08-22 23:59:59.999989,126.04000091552734,130.42999267578122,125.9000015258789,129.22999572753906,1770800.0,129.49449972259413,129.49449972259413,LSTM_Ind,168,736928.9999999999,Broker,168,993.481654124027,11522.813278130387,BuySell,168,,,Trades - Net Profit/Loss,168,,
169,snp_lr,169,2018-08-23 23:59:59.999989,129.39999389648438,131.52000427246094,128.13999938964844,130.67999267578122,2036300.0,130.93179684641987,130.93179684641987,LSTM_Ind,169,736929.9999999999,Broker,169,993.481654124027,11640.95534441992,BuySell,169,,,Trades - Net Profit/Loss,169,,
170,snp_lr,170,2018-08-24 23:59:59.999989,131.66000366210938,134.6300048828125,131.27000427246094,134.00999450683594,1928400.0,134.2599924619556,134.2599924619556,LSTM_Ind,170,736930.9999999999,Broker,170,993.481654124027,11912.275430676424,BuySell,170,,,Trades - Net Profit/Loss,170,,
171,snp_lr,171,2018-08-27 23:59:59.999989,135.25999450683594,135.89999389648438,132.74000549316406,133.3699951171875,1200000.0,133.91314478793024,133.91314478793024,LSTM_Ind,171,736933.9999999999,Broker,171,993.481654124027,11860.129906915996,BuySell,171,,,Trades - Net Profit/Loss,171,,
172,snp_lr,172,2018-08-28 23:59:59.999989,133.85000610351562,134.33999633789062,132.1199951171875,133.66000366210938,988400.0,133.96026171276162,133.96026171276162,LSTM_Ind,172,736934.9999999999,Broker,172,993.481654124027,11883.759066122317,BuySell,172,,,Trades - Net Profit/Loss,172,,
173,snp_lr,173,2018-08-29 23:59:59.999989,135.22000122070312,138.6300048828125,134.77000427246094,136.08999633789062,2015600.0,136.66520196796097,136.66520196796097,LSTM_Ind,173,736935.9999999999,Broker,173,993.481654124027,12081.748693709644,BuySell,173,,,Trades - Net Profit/Loss,173,,
174,snp_lr,174,2018-08-30 23:59:59.999989,136.0,138.64999389648438,134.53999328613278,134.63999938964844,1853300.0,135.4342505018413,135.4342505018413,LSTM_Ind,174,736936.9999999999,Broker,174,993.481654124027,11963.60662742011,BuySell,174,,,Trades - Net Profit/Loss,174,,
175,snp_lr,175,2018-08-31 23:59:59.999989,133.57000732421878,133.92999267578122,130.50999450683594,133.55999755859378,2403900.0,133.64250074228136,133.64250074228136,LSTM_Ind,175,736937.9999999999,Broker,175,993.481654124027,11875.610822965515,BuySell,175,,,Trades - Net Profit/Loss,175,,
176,snp_lr,176,2018-09-04 23:59:59.999989,133.17999267578122,135.47999572753906,131.52999877929688,134.52999877929688,1172900.0,134.73265818717852,134.73265818717852,LSTM_Ind,176,736941.9999999999,Broker,176,993.481654124027,11954.644057246567,BuySell,176,,,Trades - Net Profit/Loss,176,,
177,snp_lr,177,2018-09-05 23:59:59.999989,134.30000305175778,134.44999694824222,127.56999969482422,128.89999389648438,1698700.0,129.52070118668408,129.52070118668408,LSTM_Ind,177,736942.9999999999,Broker,177,993.481654124027,11495.925567609758,BuySell,177,,,Trades - Net Profit/Loss,177,,
178,snp_lr,178,2018-09-06 23:59:59.999989,129.78999328613278,130.77999877929688,127.80999755859376,130.35000610351562,1351700.0,130.53322536277568,130.53322536277568,LSTM_Ind,178,736943.9999999999,Broker,178,993.481654124027,11614.068877146647,BuySell,178,,,Trades - Net Profit/Loss,178,,
179,snp_lr,179,2018-09-07 23:59:59.999989,129.42999267578122,132.19000244140622,128.67999267578122,130.53999328613278,1378400.0,130.96602911042203,130.96602911042203,LSTM_Ind,179,736944.9999999999,Broker,179,993.481654124027,11629.548549948806,BuySell,179,,,Trades - Net Profit/Loss,179,,
180,snp_lr,180,2018-09-10 23:59:59.999989,131.60000610351562,131.66000366210938,128.77000427246094,129.16000366210938,1340600.0,129.71849819369976,129.71849819369976,LSTM_Ind,180,736947.9999999999,Broker,180,993.481654124027,11517.110502518508,BuySell,180,,,Trades - Net Profit/Loss,180,,
181,snp_lr,181,2018-09-11 23:59:59.999989,130.5,134.92999267578122,128.52000427246094,133.91999816894528,1654700.0,133.91013830903339,133.91013830903339,LSTM_Ind,181,736948.9999999999,Broker,181,993.481654124027,11904.94275778371,BuySell,181,,,Trades - Net Profit/Loss,181,,
182,snp_lr,182,2018-09-12 23:59:59.999989,133.74000549316406,134.47000122070312,131.13999938964844,133.47999572753906,1079400.0,133.7150726839198,133.7150726839198,LSTM_Ind,182,736949.9999999999,Broker,182,993.481654124027,11869.09247708954,BuySell,182,,,Trades - Net Profit/Loss,182,,
183,snp_lr,183,2018-09-13 23:59:59.999989,134.35000610351562,136.3699951171875,133.16000366210938,136.25999450683594,1101900.0,136.39718235087227,136.39718235087227,LSTM_Ind,183,736950.9999999999,Broker,183,993.481654124027,12095.599712478328,BuySell,183,,,Trades - Net Profit/Loss,183,,
184,snp_lr,184,2018-09-14 23:59:59.999989,136.75,136.99000549316406,133.71000671386722,134.11000061035156,985200.0,134.69985185334252,134.69985185334252,LSTM_Ind,184,736951.9999999999,Broker,184,993.481654124027,11920.423673833227,BuySell,184,,,Trades - Net Profit/Loss,184,,
185,snp_lr,185,2018-09-17 23:59:59.999989,134.39999389648438,134.66000366210938,131.00999450683594,131.47999572753906,1236800.0,132.08192412139883,132.08192412139883,LSTM_Ind,185,736954.9999999999,Broker,185,993.481654124027,11706.137559932293,BuySell,185,,,Trades - Net Profit/Loss,185,,
186,snp_lr,186,2018-09-18 23:59:59.999989,131.08000183105472,134.53999328613278,130.69000244140622,132.72000122070312,1172900.0,133.16976682669707,133.16976682669707,LSTM_Ind,186,736955.9999999999,Broker,186,993.481654124027,11807.170056138833,BuySell,186,,,Trades - Net Profit/Loss,186,,
187,snp_lr,187,2018-09-19 23:59:59.999989,132.55000305175778,132.60000610351562,128.92999267578122,130.57000732421878,1466300.0,130.93990052865598,130.93990052865598,LSTM_Ind,187,736956.9999999999,Broker,187,993.481654124027,11631.994017493735,BuySell,187,,,Trades - Net Profit/Loss,187,,
188,snp_lr,188,2018-09-20 23:59:59.999989,131.1199951171875,132.5,129.66999816894528,130.94999694824222,1573800.0,131.39822342673767,131.39822342673767,LSTM_Ind,188,736957.9999999999,Broker,188,993.481654124027,11662.95460634541,BuySell,188,,,Trades - Net Profit/Loss,188,,
189,snp_lr,189,2018-09-21 23:59:59.999989,132.08000183105472,134.17999267578122,131.03999328613278,132.07000732421878,2887100.0,132.62436891800976,132.62436891800976,LSTM_Ind,189,736958.9999999999,Broker,189,993.481654124027,11754.21020536167,BuySell,189,,,Trades - Net Profit/Loss,189,,
